Индекс,Доходность,GARCH sigma,VaR 95% GARCH-t,ES 95% GARCH-t,Exception 95% GARCH-t,VaR 99% GARCH-t,ES 99% GARCH-t,Exception 99% GARCH-t,VaR 95% GARCH-normal,Exception 95% GARCH-normal,VaR 95% Historical,Exception 95% Historical,VaR 99% Historical,Exception 99% Historical
2023-03-22,1.5063052243631911,1.0408237769762054,-1.64167729830903,-2.2365953467216886,0,-2.5834367352089345,-3.2196545924397872,0,-1.6793155473587638,0,-1.4216464709615069,0,-1.789421599905239,0
2023-03-23,0.6249519054258024,1.061321866617592,-1.674652403884863,-2.2812868290323705,0,-2.634958947206835,-3.283706543820522,0,-1.713031904450975,0,-1.4216464709615069,0,-1.789421599905239,0
2023-03-24,-0.35176778968616856,1.0407349321230333,-1.641534374335895,-2.2364016404664517,0,-2.5832134225275993,-3.2193769721192904,0,-1.6791694105797874,0,-1.4216464709615069,0,-1.789421599905239,0
2023-03-27,-1.6509357440923034,1.0164088276673249,-1.6024011733054864,-2.183364031304326,1,-2.522069446050907,-3.1433633295243357,0,-1.6391565294362151,1,-1.4216464709615069,1,-1.789421599905239,0
2023-03-28,0.4992490347495436,1.0534141096771739,-1.6619312613520567,-2.2640457404430063,0,-2.6150826984129236,-3.2589965697722247,0,-1.7000248017664774,0,-1.5022506576846866,0,-1.789421599905239,0
2023-03-29,-0.34910722146444717,1.0301822082798484,-1.6245582956412714,-2.213393795383416,0,-2.5566890153991366,-3.1864020673177587,0,-1.6618117244921076,0,-1.5022506576846866,0,-1.789421599905239,0
2023-03-30,0.6797402995695592,1.0062004503341466,-1.5859790419650206,-2.1611069564750034,0,-2.4964105583049663,-3.111464430648377,0,-1.6223652429544477,0,-1.5022506576846866,0,-1.789421599905239,0
2023-03-31,0.48724493754797976,0.9894793318804586,-1.5590799183880066,-2.1246503118480335,0,-2.454381811973723,-3.059214670550505,0,-1.5948614506192136,0,-1.5022506576846866,0,-1.789421599905239,0
2023-04-03,0.5936127571942273,0.9684651065200294,-1.5252745095924765,-2.078833511482789,0,-2.4015622862065187,-2.993549910339272,0,-1.560296125817536,0,-1.5022506576846866,0,-1.789421599905239,0
2023-04-04,1.1737095628725027,0.950893833935094,-1.4970077501662655,-2.0405232966459743,0,-2.357396666530133,-2.9386436084839263,0,-1.5313939543760522,0,-1.5022506576846866,0,-1.789421599905239,0
2023-04-05,0.48168006589567697,0.9580815655757577,-1.5085705940140695,-2.0561945317265384,0,-2.375463122470817,-2.9611036643057145,0,-1.5432167208347518,0,-1.4705331030146902,0,-1.789421599905239,0
2023-04-06,-0.22763401655899107,0.9381801258475044,-1.4765553141693946,-2.012803910593897,0,-2.3254405977047896,-2.8989161106272014,0,-1.5104817655161782,0,-1.4705331030146902,0,-1.789421599905239,0
2023-04-10,-1.183201127999376,0.9157124196626276,-1.4404117029131902,-1.9638181216208772,0,-2.268967729187982,-2.8287095475099857,0,-1.4735256775087036,0,-1.4705331030146902,0,-1.789421599905239,0
2023-04-11,0.4181985662298937,0.9296657532561465,-1.46285831410627,-1.9942402327726756,0,-2.304039612668831,-2.8723105981721284,0,-1.496476868878067,0,-1.4705331030146902,0,-1.789421599905239,0
2023-04-12,0.192649968261025,0.9095565007024221,-1.4305087275052188,-1.950396522431432,0,-2.2534947476927103,-2.809473675834085,0,-1.4634000918797903,0,-1.4705331030146902,0,-1.789421599905239,0
2023-04-13,0.2824595774251518,0.8870430578588205,-1.394291540068184,-1.9013110149426813,0,-2.1969069194958486,-2.7391241958747528,0,-1.4263687737633275,0,-1.4705331030146902,0,-1.789421599905239,0
2023-04-14,-1.3519540445170741,0.8663126603927774,-1.3609427228354036,-1.8561130375771968,0,-2.1448007987923017,-2.674346334433589,0,-1.3922703043031608,0,-1.4705331030146902,0,-1.789421599905239,0
2023-04-17,-0.8208283560815594,0.8953668770176884,-1.407681998416245,-1.9194592337866834,0,-2.217828946027993,-2.7651342714180545,0,-1.4400602378968794,0,-1.4705331030146902,0,-1.789421599905239,0
2023-04-18,0.371522005204044,0.8916888324041783,-1.4017651587709425,-1.9114400832873755,0,-2.208584133578135,-2.753641203581866,0,-1.434010392874258,0,-1.4705331030146902,0,-1.789421599905239,0
2023-04-19,-0.2873200500367038,0.872171072784385,-1.3703671019116852,-1.8688859904888466,0,-2.159525993700324,-2.6926525645379744,0,-1.401906535173674,0,-1.4705331030146902,0,-1.789421599905239,0
2023-04-20,0.6224453824472552,0.8530726333171956,-1.3396436018791418,-1.8272461311389205,0,-2.1115218204201534,-2.63297420730558,0,-1.3704923977469543,0,-1.4705331030146902,0,-1.789421599905239,0
2023-04-21,-0.7783724082025479,0.8414503398341502,-1.3209469154394968,-1.8019063295918365,0,-2.0823090362431214,-2.5966571362939668,0,-1.3513754261578725,0,-1.4705331030146902,0,-1.789421599905239,0
2023-04-24,0.633656180596219,0.8389183514744293,-1.3168737269161137,-1.7963858974457674,0,-2.0759448509298535,-2.5887452382512346,0,-1.3472106759209868,0,-1.4705331030146902,0,-1.789421599905239,0
2023-04-25,0.9846840524779896,0.8283289644734555,-1.2998386685058196,-1.7732981165786441,0,-2.049328290482659,-2.5556557692712234,0,-1.3297926843052423,0,-1.4705331030146902,0,-1.789421599905239,0
2023-04-26,-0.8080395619162493,0.833435045096261,-1.3080527777502133,-1.7844307789790603,0,-2.062162489811917,-2.571611130649764,0,-1.3381914395371706,0,-1.4705331030146902,0,-1.789421599905239,0
2023-04-27,-0.4946355193940725,0.8327144461026438,-1.3068935561686867,-1.7828596746595966,0,-2.0603512549717853,-2.5693594197580825,0,-1.3370061596689418,0,-1.4705331030146902,0,-1.789421599905239,0
2023-04-28,0.8167180059641861,0.8200919064752776,-1.2865877821122036,-1.755339060966244,0,-2.0286243392439904,-2.5299168029748555,0,-1.3162439295815298,0,-1.4705331030146902,0,-1.789421599905239,0
2023-05-01,-1.6803330806696364,0.8175713670083916,-1.2825330113270859,-1.7498435905605398,1,-2.02228893087014,-2.5220406801648427,0,-1.312098011097548,1,-1.4705331030146902,1,-1.789421599905239,0
2023-05-02,2.186733857197488,0.8782408392078249,-1.380131484453435,-1.8821197534145113,0,-2.174782429686183,-2.7116192287807546,0,-1.4118904124900173,0,-1.4705331030146902,0,-1.7250517460959571,0
2023-05-03,0.7005896683606968,0.9729159358940475,-1.5324345216265705,-2.088537545649718,0,-2.4127495030928983,-3.0074577579317108,0,-1.5676170886563319,0,-1.4705331030146902,0,-1.7250517460959571,0
2023-05-04,-0.14238133554870064,0.9583194141940128,-1.5089532190993942,-2.0567131072377856,0,-2.3760609580324488,-2.9618468881084676,0,-1.543607946997154,0,-1.4705331030146902,0,-1.7250517460959571,0
2023-05-05,-0.9532141634786727,0.9342070641684584,-1.470163883035182,-2.0041415416192865,0,-2.3154542560656526,-2.8865011803604754,0,-1.5039466606032974,0,-1.3744639428809295,0,-1.7250517460959571,0
2023-05-08,-0.641452468754711,0.9344250959270969,-1.470514628903981,-2.0046169109173446,0,-2.3160022816957175,-2.887182480903506,0,-1.5043052909322845,0,-1.3744639428809295,0,-1.7250517460959571,0
2023-05-09,0.17528233827730424,0.921799155445993,-1.450203383922499,-1.9770888824259638,0,-2.2842668178783048,-2.847729237212012,0,-1.4835374669382675,0,-1.3744639428809295,0,-1.7250517460959571,0
2023-05-10,0.41292950827396474,0.8987159635875256,-1.4130696460046333,-1.926761165128159,0,-2.2262469182034144,-2.7755994188485724,0,-1.4455689950882507,0,-1.3744639428809295,0,-1.7250517460959571,0
2023-05-11,0.09940087308492807,0.8797077517219176,-1.38249129436104,-1.8853180268059266,0,-2.178469533160492,-2.7162030027165827,0,-1.4143032688592432,0,-1.3744639428809295,0,-1.7250517460959571,0
2023-05-12,-0.5052306355029936,0.8576960098840682,-1.3470811891410122,-1.8373263657202359,0,-2.1231427368953932,-2.6474212263330625,0,-1.3780971754617373,0,-1.3744639428809295,0,-1.7250517460959571,0
2023-05-15,-0.411668704218099,0.8442671800440406,-1.3254783427547452,-1.8080478172433567,0,-2.0893892003460803,-2.605459132739865,0,-1.3560087159936536,0,-1.3744639428809295,0,-1.7250517460959571,0
2023-05-16,-0.7781935296073975,0.8288917256004166,-1.3007439776297514,-1.7745250908670158,0,-2.0507427978145483,-2.5574142720865445,0,-1.3307183439860315,0,-1.3744639428809295,0,-1.7250517460959571,0
2023-05-17,-0.31941034403958785,0.8270679548814459,-1.297810092908965,-1.7705487682802978,0,-2.046158726651709,-2.551715395973462,0,-1.3277185081042047,0,-1.3744639428809295,0,-1.7250517460959571,0
2023-05-18,-1.024313574585051,0.8103357325806027,-1.2708931066657883,-1.7340679142075988,0,-2.004102070657803,-2.499430938833545,0,-1.3001964515657043,0,-1.3744639428809295,0,-1.7250517460959571,0
2023-05-19,0.1412769576559546,0.8225523108701026,-1.2905458141092336,-1.7607034203486145,0,-2.034808597340647,-2.537605017117313,0,-1.320290934674125,0,-1.3744639428809295,0,-1.7250517460959571,0
2023-05-22,-0.29555681074773393,0.8027919389641494,-1.258757468891886,-1.7176203659304927,0,-1.9851406483606462,-2.475858268872547,0,-1.2877880152747079,0,-1.3744639428809295,0,-1.7250517460959571,0
2023-05-23,0.2037666092474836,0.7865649312799442,-1.2326532171821978,-1.6822410189005275,0,-1.9443538558046636,-2.4251524945576093,0,-1.2610969628307735,0,-1.3744639428809295,0,-1.7250517460959571,0
2023-05-24,-0.6529860528292404,0.7686457527499678,-1.2038267843684227,-1.6431722732610576,0,-1.899313770060009,-2.369159064337294,0,-1.231622537033751,0,-1.3744639428809295,0,-1.7250517460959571,0
2023-05-25,-0.6070953112258034,0.76478601882749,-1.197617662649521,-1.6347569900157315,0,-1.8896122791948369,-2.357098257995323,0,-1.2252738396922955,0,-1.3744639428809295,0,-1.7250517460959571,0
2023-05-26,0.6018259424440717,0.7592967670295603,-1.1887871491365154,-1.6227889088960776,0,-1.875814974187849,-2.3399455722851528,0,-1.216244823963221,0,-1.3744639428809295,0,-1.7250517460959571,0
2023-05-30,0.805833762495464,0.7514868753100521,-1.1762234415670727,-1.6057611934485845,0,-1.8561847108856182,-2.3155414051916137,0,-1.2033986952422897,0,-1.3744639428809295,0,-1.7250517460959571,0
2023-05-31,0.5114523891964919,0.752488396745426,-1.1778345807339752,-1.607944786080671,0,-1.8587020478968483,-2.3186709359629014,0,-1.2050460514077341,0,-1.3641703032197265,0,-1.7250517460959571,0
2023-06-01,0.589329832440697,0.7420871473961939,-1.1611021777924349,-1.5852671971232275,0,-1.8325583738574802,-2.2861693551194464,0,-1.187937518690823,0,-1.3641703032197265,0,-1.7250517460959571,0
2023-06-02,-1.2936119561242834,0.7346998858752316,-1.1492183518929624,-1.5691609319363546,1,-1.8139903969959446,-2.263085812991594,0,-1.1757865547848292,1,-1.3641703032197265,0,-1.7250517460959571,0
2023-06-05,0.2076627048247241,0.7721554914311833,-1.209472871666382,-1.6508244704623989,0,-1.9081355433839833,-2.380126213730299,0,-1.2373955434332002,0,-1.3641703032197265,0,-1.7250517460959571,0
2023-06-06,0.34900754769688846,0.7548206581211357,-1.1815864701265937,-1.6130297583800393,0,-1.8645642168665468,-2.3259587317944947,0,-1.2088822799905692,0,-1.3641703032197265,0,-1.7250517460959571,0
2023-06-07,-1.3518370605080356,0.7403074602600871,-1.1582392099631507,-1.5813869888914673,1,-1.828085107347254,-2.2806082303556696,0,-1.185010193850159,1,-1.3641703032197265,0,-1.7250517460959571,0
2023-06-08,1.2377252653366917,0.781836163689789,-1.2250460882615537,-1.6719310028549323,0,-1.932468037636669,-2.410376152124026,0,-1.2533188323090962,0,-1.3641703032197265,0,-1.7250517460959571,0
2023-06-09,-0.2030207407152281,0.805808793040379,-1.2636106568431038,-1.7241979389112205,0,-1.992723549889597,-2.485285263972777,0,-1.2927502986439774,0,-1.3641703032197265,0,-1.7250517460959571,0
2023-06-12,0.10318560792285442,0.7879382823979405,-1.234862515653465,-1.6852353026737998,0,-1.947805791506325,-2.4294439100298573,0,-1.2633559243982877,0,-1.3641703032197265,0,-1.7250517460959571,0
2023-06-13,-0.8661521551008685,0.7692409724946574,-1.204784309399552,-1.6444700162779022,0,-1.9008098625451015,-2.3710189930825916,0,-1.2326015863896367,0,-1.3586685165452594,0,-1.6659283857467433,0
2023-06-14,0.426940867169098,0.7754381062509459,-1.2147535867056956,-1.657981475076819,0,-1.916386437960509,-2.3903836517899215,0,-1.2427949643253713,0,-1.3586685165452594,0,-1.6659283857467433,0
2023-06-15,0.8283896558225902,0.7617591517249919,-1.1927483668265888,-1.6281575858793114,0,-1.8820042097955545,-2.3476399744246574,0,-1.2202950863604516,0,-1.3586685165452594,0,-1.6659283857467433,0
2023-06-16,-0.27150850879206434,0.7632084964949946,-1.195079915651028,-1.6313175567489808,0,-1.8856471565191046,-2.3521688530843887,0,-1.2226790463620936,0,-1.3586685165452594,0,-1.6659283857467433,0
2023-06-20,-0.17166984034039273,0.7481205518526536,-1.1708080651416524,-1.598421680943741,0,-1.8477234135715794,-2.3050223963377463,0,-1.197861585893896,0,-1.3586685165452594,0,-1.6659283857467433,0
2023-06-21,0.04865459102995129,0.7320527358365091,-1.1449599037385694,-1.5633894156048802,0,-1.8073367513210843,-2.2548140604261535,0,-1.1714323804425517,0,-1.3586685165452594,0,-1.6659283857467433,0
2023-06-22,-1.1054432330572643,0.7152779589782,-1.1179744603342756,-1.5268157808738128,0,-1.7651731338995726,-2.202396629799755,0,-1.1438403278858604,0,-1.3586685165452594,0,-1.6659283857467433,0
2023-06-23,0.6343180312485527,0.740536871284338,-1.158608261561484,-1.5818871681233644,0,-1.8286617349078167,-2.2813250885619025,0,-1.1853875414054607,0,-1.3586685165452594,0,-1.6659283857467433,0
2023-06-26,0.14012124712645516,0.7348608667922687,-1.14947732054945,-1.5695119146831367,0,-1.814395024601751,-2.263588842398318,0,-1.1760513448300876,0,-1.3586685165452594,0,-1.6659283857467433,0
2023-06-27,-0.36085106295903585,0.7183427307603005,-1.1229047330986484,-1.5334978276538929,0,-1.7728764771986356,-2.2119733570272424,0,-1.148881428867427,0,-1.3586685165452594,0,-1.6659283857467433,0
2023-06-28,0.09783545468559074,0.707132863959923,-1.1048715140182157,-1.5090572298919116,0,-1.7447003327938828,-2.1769450272734012,0,-1.130442838803183,0,-1.3586685165452594,0,-1.6659283857467433,0
2023-06-29,-0.9606088218602491,0.6914299842368756,-1.079610422581352,-1.4748206262060541,0,-1.7052309426105716,-2.127877035760309,0,-1.1046139001371458,0,-1.3586685165452594,0,-1.6659283857467433,0
2023-06-30,0.9186609290243296,0.7089677601636353,-1.1078232962133692,-1.5130578091002576,0,-1.7493123680057363,-2.1826786680411523,0,-1.1334609744789388,0,-1.3586685165452594,0,-1.6659283857467433,0
2023-07-03,-0.22760246165387543,0.7186455044842336,-1.123391802659127,-1.5341579577813353,0,-1.773637502848576,-2.2129194572826325,0,-1.1493794473253838,0,-1.3586685165452594,0,-1.6659283857467433,0
2023-07-05,-0.6537593452246266,0.7045823539198742,-1.1007685298224095,-1.5034964153803039,0,-1.7382895929988509,-2.1689752531169137,0,-1.1262476231132328,0,-1.3586685165452594,0,-1.6659283857467433,0
2023-07-06,-0.8598611462246519,0.7044012875563002,-1.100477249875861,-1.5031016408268552,0,-1.7378344803647976,-2.1684094611763363,0,-1.125949795448389,0,-1.3519014017130069,0,-1.6659283857467433,0
2023-07-07,0.07407728459570845,0.7147862524421166,-1.117183456137136,-1.525743725167946,0,-1.7639372231958896,-2.2008601567091497,0,-1.1430315426065878,0,-1.3519014017130069,0,-1.6659283857467433,0
2023-07-10,0.10472889140686321,0.6987088260410383,-1.0913198345880906,-1.4906905065424239,0,-1.723526405119237,-2.150621790491353,0,-1.116586529478729,0,-1.3519014017130069,0,-1.6659283857467433,0
2023-07-11,0.4434239547127626,0.6833598028139942,-1.0666279891404162,-1.4572254074996,0,-1.6849464377905854,-2.102659521485787,0,-1.091339632953563,0,-1.3519014017130069,0,-1.6659283857467433,0
2023-07-12,1.2260873447435716,0.6742069439288272,-1.05190386151002,-1.437269653665218,0,-1.661940609241748,-2.074058881984057,0,-1.076284519819321,0,-1.3519014017130069,0,-1.6659283857467433,0
2023-07-13,0.5597994043792189,0.7075685170982505,-1.1055723455826258,-1.5100070737488651,0,-1.745795352561244,-2.1783063460169134,0,-1.131159424447854,0,-1.3519014017130069,0,-1.6659283857467433,0
2023-07-14,-0.45480367567822066,0.7008906561988271,-1.094829726537063,-1.4954474973453546,0,-1.7290104632875667,-2.1574395223694274,0,-1.1201753207271599,0,-1.3519014017130069,0,-1.6659283857467433,0
2023-07-17,0.06049919206437851,0.6932182511918444,-1.0824871926935684,-1.4787195408065348,0,-1.709725774605877,-2.133464970541518,0,-1.1075553375239837,0,-1.3519014017130069,0,-1.6659283857467433,0
2023-07-18,0.7965850663577575,0.6779303228653321,-1.057893630102025,-1.445387645477528,0,-1.6712993700956273,-2.0856936094530765,0,-1.0824089331675457,0,-1.3519014017130069,0,-1.6659283857467433,0
2023-07-19,0.5713642893242025,0.6831518751630775,-1.066293497665305,-1.4567720679398939,0,-1.684423808965257,-2.1020097940223876,0,-1.090997622402809,0,-1.3519014017130069,0,-1.6659283857467433,0
2023-07-20,-0.8639799225578065,0.6781433301716507,-1.0582362931763487,-1.4458520600853735,0,-1.6718347667001527,-2.0863592097049417,0,-1.0827592990079111,0,-1.3519014017130069,0,-1.6659283857467433,0
2023-07-21,-0.13858122010740748,0.6907354244115369,-1.0784930899923175,-1.4733062944468074,0,-1.7034851575548717,-2.125706691453014,0,-1.1034714508893027,0,-1.3519014017130069,0,-1.6659283857467433,0
2023-07-24,-0.3967053145300237,0.6765147979430386,-1.0556164869840825,-1.4423014111926862,0,-1.6677414299943476,-2.081270410262948,0,-1.080080601865071,0,-1.3519014017130069,0,-1.6659283857467433,0
2023-07-25,0.18449641455444526,0.6682228493298974,-1.0422772985167021,-1.4242226789181887,0,-1.6468995104888646,-2.055359923055978,0,-1.0664415601142505,0,-1.3519014017130069,0,-1.6659283857467433,0
2023-07-26,0.2929513972909112,0.6546825874509132,-1.0204951923402106,-1.3947011778986584,0,-1.61286588807619,-2.0130496292321074,0,-1.0441698112527307,0,-1.3519014017130069,0,-1.6659283857467433,0
2023-07-27,-1.7738906851879652,0.6432879239835917,-1.0021646924053593,-1.3698576724942435,1,-1.5842252548718774,-1.977443851172912,1,-1.0254272577206154,1,-1.3519014017130069,1,-1.6659283857467433,1
2023-07-28,0.6537187579168805,0.7395980127837546,-1.1570979277343258,-1.5798401979517471,0,-1.826301901989269,-2.278391365464539,0,-1.1838432565955819,0,-1.3586685165452594,0,-1.7250517460959571,0
2023-07-31,0.25463793325810424,0.7347144131715105,-1.149241721833133,-1.569192605444278,0,-1.8140269115420184,-2.2631312075474392,0,-1.1758104500608033,0,-1.3586685165452594,0,-1.7250517460959571,0
2023-08-01,-1.34660310295967,0.7194094322965022,-1.124620726949272,-1.5358235308618486,1,-1.7755576452317632,-2.2153065610540508,0,-1.150635996758123,1,-1.3586685165452594,0,-1.7250517460959571,0
2023-08-02,-0.7762464340892754,0.7628312765051353,-1.1944730850044387,-1.6304951132530758,0,-1.8846990092220934,-2.3509901248773697,0,-1.222058574693615,0,-1.3519014017130069,0,-1.7250517460959571,0
2023-08-03,-1.177162502683865,0.7648540349546021,-1.1977270796250352,-1.6349052839101799,0,-1.8897832386052822,-2.3573107931994866,0,-1.2253857162656672,0,-1.3519014017130069,0,-1.7250517460959571,0
2023-08-04,1.060977231037195,0.7906700262440726,-1.2392570491591854,-1.691191256809654,0,-1.954672064804311,-2.4379799993473608,0,-1.2678492431715003,0,-1.3519014017130069,0,-1.7250517460959571,0
2023-08-07,-0.6077004499048758,0.8026362151923326,-1.2585069573609993,-1.7172808452085495,0,-1.9847492346569784,-2.4753716668703247,0,-1.2875318724638325,0,-1.349481779611271,0,-1.6659283857467433,0
2023-08-08,0.26325837865982543,0.7952138617443949,-1.246566679371741,-1.7010980699536113,0,-1.9660930537855728,-2.452178470309312,0,-1.2753231874744764,0,-1.349481779611271,0,-1.6659283857467433,0
2023-08-09,0.02065195620590216,0.7776778824457857,-1.2183566959604213,-1.662864804203718,0,-1.9220161442383756,-2.3973824520901186,0,-1.2464790683230131,0,-1.349481779611271,0,-1.6659283857467433,0
2023-08-10,-0.8804282666135489,0.7592110295339053,-1.1886492239434612,-1.622601977536255,0,-1.875599471889606,-2.339677661762793,0,-1.2161037983325271,0,-1.349481779611271,0,-1.6659283857467433,0
2023-08-11,-0.11513071821787563,0.7668614847951888,-1.2009564474144063,-1.6392820775826507,0,-1.894828989603123,-2.363583625538404,0,-1.2286876774168793,0,-1.349481779611271,0,-1.6659283857467433,0
2023-08-14,-0.26246443494049265,0.7494583979261116,-1.1729602469443614,-1.6013385539388538,0,-1.8510861068870623,-2.3092028664767303,0,-1.200062146860126,0,-1.349481779611271,0,-1.6659283857467433,0
2023-08-15,-0.4384410457018635,0.7347604473724012,-1.1493157766675604,-1.5692929726838982,0,-1.814142619098134,-2.2632750541423605,0,-1.1758861695831022,0,-1.349481779611271,0,-1.6659283857467433,0
2023-08-16,-0.6823290787239162,0.7249566155655978,-1.133544434336013,-1.5479179185478282,0,-1.7895005617367479,-2.232640269671206,0,-1.1597603012776594,0,-1.349481779611271,0,-1.6659283857467433,0
2023-08-17,-0.2904469539039422,0.7248566053646683,-1.1333835487612105,-1.5476998687586079,0,-1.789249184810196,-2.232327760133021,0,-1.1595957991359285,0,-1.349481779611271,0,-1.6659283857467433,0
2023-08-18,0.1849624437348819,0.7117275957714287,-1.1122630207014106,-1.51907501101536,0,-1.7562492503080265,-2.191302537838867,0,-1.1380005000882076,0,-1.349481779611271,0,-1.6659283857467433,0
2023-08-21,-0.5310438650017708,0.6964759503349003,-1.087727826091896,-1.485822222381868,0,-1.717914043308489,-2.1436445526769563,0,-1.1129137757749559,0,-1.349481779611271,0,-1.6659283857467433,0
2023-08-22,0.46510419539679965,0.6916923314180062,-1.0800324583001266,-1.4753926153333279,0,-1.705890355625137,-2.1286968120996965,0,-1.105045422849549,0,-1.349481779611271,0,-1.6659283857467433,0
2023-08-23,1.7320159071148946,0.6827681719330797,-1.0656762374844626,-1.4559354891944591,0,-1.683459365960758,-2.1008108071381257,0,-1.0903664867532743,0,-1.349481779611271,0,-1.6659283857467433,0
2023-08-24,-0.34152640676117585,0.7608797601301381,-1.1913336969139228,-1.6262402699443563,0,-1.8797938477095313,-2.3448920721243147,0,-1.2188486159061458,0,-1.349481779611271,0,-1.6659283857467433,0
2023-08-25,0.09860053925490944,0.747350344347419,-1.16956903876189,-1.596742416402608,0,-1.8457874870993414,-2.302615669928532,0,-1.1965947072854055,0,-1.349481779611271,0,-1.6659283857467433,0
2023-08-28,0.19587075435136303,0.7301340772919349,-1.141873373765378,-1.5592062114182839,0,-1.8025141783879683,-2.248818681053572,0,-1.1682764679766275,0,-1.349481779611271,0,-1.6659283857467433,0
2023-08-29,1.0026672094002917,0.714281374654041,-1.1163712634569425,-1.524642952504269,0,-1.7626682063808912,-2.199282526398189,0,-1.1422010925457045,0,-1.349481779611271,0,-1.6659283857467433,0
2023-08-30,0.07316603353191191,0.7285189978766051,-1.1392752090014613,-1.5556848933645848,0,-1.7984546555014036,-2.2437719186480716,0,-1.1656198987425075,0,-1.349481779611271,0,-1.6659283857467433,0
2023-08-31,0.14017690666251217,0.7119213479476614,-1.1125747082088122,-1.5194974441351405,0,-1.7567362488953853,-2.191907970110317,0,-1.1383191940580135,0,-1.349481779611271,0,-1.6659283857467433,0
2023-09-01,-0.7567743113471531,0.6962777685361778,-1.087409012687798,-1.48539013146477,0,-1.7174159108080198,-2.14302527882469,0,-1.1125877957245316,0,-1.3323406533009314,0,-1.6659283857467433,0
2023-09-05,-1.1153931905179855,0.7015963199938942,-1.095964921989443,-1.4969860388175733,1,-1.7307841583140184,-2.159644564101781,0,-1.1213360343798842,0,-1.3323406533009314,0,-1.6659283857467433,0
2023-09-06,-0.10379676410898421,0.728841471176032,-1.139793969104477,-1.5563879739935185,0,-1.79926519628776,-2.2447795756764988,0,-1.166150320118665,0,-1.30532520396751,0,-1.6659283857467433,0
2023-09-07,0.19190128568523143,0.7127804329601429,-1.1139567110920467,-1.521370486126389,0,-1.7588955701253952,-2.1945924188767174,0,-1.1397322631566535,0,-1.30532520396751,0,-1.6659283857467433,0
2023-09-08,0.20810285642174614,0.6975591589727641,-1.0894703747790722,-1.4881839156188867,0,-1.720636702153989,-2.1470293377091947,0,-1.1146954954316914,0,-1.30532520396751,0,-1.6659283857467433,0
2023-09-11,-0.267991783315182,0.6831165548995956,-1.0662366782524884,-1.4566950600353414,0,-1.6843350310286407,-2.1018994260886497,0,-1.090939525739316,0,-1.30532520396751,0,-1.6659283857467433,0
2023-09-12,0.03036429318210563,0.6712963262570799,-1.04722157517525,-1.4309237053126744,0,-1.6546247342820728,-2.0649638519173403,0,-1.0714969797852785,0,-1.30532520396751,0,-1.6659283857467433,0
2023-09-13,-0.12619840883478242,0.656826386042539,-1.0239439032263924,-1.399375249410272,0,-1.6182543534137368,-2.0197485209612007,0,-1.0476960461416198,0,-1.30532520396751,0,-1.6659283857467433,0
2023-09-14,-0.3360667944132418,0.6438229265388756,-1.0030253465469146,-1.3710241254493212,0,-1.5855699906767742,-1.9791156146522961,0,-1.0263072586141024,0,-1.30532520396751,0,-1.6659283857467433,0
2023-09-15,0.025482840741367627,0.6353721511674024,-0.9894306548001607,-1.3525991070874543,0,-1.5643288580711006,-1.9527088293033716,0,-1.0124069700937826,0,-1.30532520396751,0,-1.6659283857467433,0
2023-09-18,0.5777746455081344,0.6223138942185904,-0.9684239459284211,-1.3241285096002688,0,-1.5315067612508508,-1.911904693218724,0,-0.9909280487898647,0,-1.30532520396751,0,-1.6659283857467433,0
2023-09-19,-0.41725984158077045,0.6208873088754878,-0.9661290100039159,-1.321018160551096,0,-1.527921020639588,-1.907446932684182,0,-0.9885815247141067,0,-1.30532520396751,0,-1.6659283857467433,0
2023-09-20,0.1923170516061157,0.6160161629464178,-0.9582928382388136,-1.3103977205037347,0,-1.5156773326851978,-1.892225689745167,0,-0.980569202665266,0,-1.30532520396751,0,-1.6659283857467433,0
2023-09-21,-1.65981543915781,0.6047016615103662,-0.9400912942940347,-1.2857289904108324,1,-1.4872381877776744,-1.8568704001275436,1,-0.9619585039410289,1,-1.30532520396751,1,-1.6659283857467433,0
2023-09-22,0.5609161092289636,0.6952290113141609,-1.0857218857055058,-1.4831035518051057,0,-1.7147798460394286,-2.139748146771409,0,-1.1108627436041054,0,-1.322757086883746,0,-1.6702794363288413,0
2023-09-25,-1.4991551522104214,0.6892183178110025,-1.076052533277149,-1.4699985841192895,1,-1.6996718905986024,-2.12096607220913,0,-1.1009760325949416,1,-1.322757086883746,1,-1.6702794363288413,0
2023-09-26,-0.5750075195731248,0.7499021794982332,-1.1736741546523155,-1.602306120020731,0,-1.852201557577328,-2.3105895847601654,0,-1.2007921025886046,0,-1.322757086883746,0,-1.6702794363288413,0
2023-09-27,-0.8810138345555915,0.743966424120326,-1.1641253545600563,-1.589364538092205,0,-1.8372819600783132,-2.292041675100037,0,-1.1910286538265573,0,-1.322757086883746,0,-1.6702794363288413,0
2023-09-28,-0.09720475478414138,0.7527108756892653,-1.1781924807524573,-1.6084298514675945,0,-1.8592612515841234,-2.319366132966297,0,-1.2054119967054286,0,-1.322757086883746,0,-1.6702794363288413,0
2023-09-29,-0.5094068995541284,0.7356868235086241,-1.1508060302194427,-1.5713127278625199,0,-1.8164710774332906,-2.266169772639338,0,-1.1774099227306898,0,-1.322757086883746,0,-1.6702794363288413,0
2023-10-02,-1.371325503107076,0.7281158222718679,-1.1386266237740377,-1.5548058594778937,1,-1.7974412684325074,-2.242512084942379,0,-1.1649567338867572,1,-1.322757086883746,1,-1.6702794363288413,0
