Индекс,GLD,TLT
2005-02-24,43.33000183105469,45.478111267089844
2005-02-25,43.5,45.69906997680664
2005-02-28,43.529998779296875,45.206932067871094
2005-03-01,43.220001220703125,45.19282913208008
2005-03-02,43.25,45.132362365722656
2005-03-03,42.970001220703125,45.107177734375
2005-03-04,43.380001068115234,45.59585952758789
2005-03-07,43.470001220703125,45.777225494384766
2005-03-08,44.029998779296875,45.343955993652344
2005-03-09,44.02000045776367,44.60343551635742
2005-03-10,44.20000076293945,44.875457763671875
2005-03-11,44.43000030517578,44.548011779785156
2005-03-14,44.029998779296875,44.814979553222656
2005-03-15,44.060001373291016,44.53288269042969
2005-03-16,44.310001373291016,44.804927825927734
2005-03-17,43.81999969482422,44.951026916503906
2005-03-18,43.88999938964844,44.66888427734375
2005-03-21,43.09000015258789,44.542964935302734
2005-03-22,42.650001525878906,44.16511917114258
2005-03-23,42.41999816894531,44.37673568725586
2005-03-24,42.38999938964844,44.46739959716797
2005-03-28,42.540000915527344,44.195343017578125
2005-03-29,42.560001373291016,44.45732116699219
2005-03-30,42.61000061035156,44.67899703979492
2005-03-31,42.81999969482422,45.00139236450195
2005-04-01,42.619998931884766,45.15311813354492
2005-04-04,42.400001525878906,45.142967224121094
2005-04-05,42.45000076293945,45.02668380737305
2005-04-06,42.630001068115234,45.18339157104492
2005-04-07,42.56999969482422,44.819366455078125
2005-04-08,42.689998626708984,44.97614288330078
2005-04-11,42.779998779296875,45.21883773803711
2005-04-12,42.84000015258789,45.63848876953125
2005-04-13,42.900001525878906,45.52726745605469
2005-04-14,42.310001373291016,45.45645523071289
2005-04-15,42.400001525878906,46.05819320678711
2005-04-18,42.689998626708984,46.02276611328125
2005-04-19,43.279998779296875,46.46774673461914
2005-04-20,43.400001525878906,46.35146713256836
2005-04-21,43.189998626708984,45.86602783203125
2005-04-22,43.38999938964844,46.250335693359375
2005-04-25,43.439998626708984,46.38682556152344
2005-04-26,43.63999938964844,46.3160400390625
2005-04-27,43.20000076293945,46.47786331176758
2005-04-28,43.0,46.82167053222656
2005-04-29,43.349998474121094,46.74077606201172
2005-05-02,42.880001068115234,46.730628967285156
2005-05-03,42.7599983215332,46.857486724853516
2005-05-04,42.900001525878906,46.44643783569336
2005-05-05,42.90999984741211,46.55302810668945
2005-05-06,42.52000045776367,46.207950592041016
2005-05-09,42.54999923706055,46.25361633300781
2005-05-10,42.63999938964844,46.583438873291016
2005-05-11,42.689998626708984,46.7255744934082
2005-05-12,42.15999984741211,46.908226013183594
2005-05-13,41.95000076293945,47.090904235839844
2005-05-16,41.880001068115234,47.035072326660156
2005-05-17,41.86000061035156,47.16700744628906
2005-05-18,42.04999923706055,47.48166275024414
2005-05-19,41.97999954223633,47.35988235473633
2005-05-20,41.650001525878906,47.41569519042969
2005-05-23,41.619998931884766,47.78611755371094
2005-05-24,41.72999954223633,47.91804885864258
2005-05-25,41.869998931884766,47.58314514160156
2005-05-26,41.689998626708984,47.56792449951172
2005-05-27,41.880001068115234,47.61867904663086
2005-05-31,41.650001525878906,48.207252502441406
2005-06-01,41.529998779296875,48.797584533691406
2005-06-02,42.099998474121094,48.914703369140625
2005-06-03,42.16999816894531,48.51237869262695
2005-06-06,42.47999954223633,48.76705551147461
2005-06-07,42.380001068115234,49.154136657714844
2005-06-08,42.34000015258789,48.91984176635742
2005-06-09,42.27000045776367,48.87910461425781
2005-06-10,42.619998931884766,48.3289909362793
2005-06-13,42.779998779296875,48.03870391845703
2005-06-14,42.599998474121094,47.72295379638672
2005-06-15,42.7400016784668,47.80952835083008
2005-06-16,43.459999084472656,48.04890060424805
2005-06-17,43.630001068115234,48.0438117980957
2005-06-20,43.65999984741211,47.96229934692383
2005-06-21,43.810001373291016,48.31376266479492
2005-06-22,43.720001220703125,48.89946365356445
2005-06-23,44.02000045776367,48.84856414794922
2005-06-24,43.900001525878906,49.0930061340332
2005-06-27,43.90999984741211,49.2254524230957
2005-06-28,43.45000076293945,48.8892936706543
2005-06-29,43.630001068115234,48.8128547668457
2005-06-30,43.439998626708984,49.25089645385742
2005-07-01,42.70000076293945,48.65391159057617
2005-07-05,42.279998779296875,48.19397735595703
2005-07-06,42.25,48.45973587036133
2005-07-07,42.36000061035156,48.56195068359375
2005-07-08,42.2599983215332,48.36265563964844
2005-07-11,42.540000915527344,48.36265563964844
2005-07-12,42.63999938964844,48.091739654541016
2005-07-13,42.349998474121094,48.02023696899414
2005-07-14,41.900001525878906,47.897552490234375
2005-07-15,42.04999923706055,48.02529525756836
2005-07-18,42.0099983215332,47.66761016845703
2005-07-19,41.88999938964844,47.83622360229492
2005-07-20,42.20000076293945,48.096893310546875
2005-07-21,42.459999084472656,47.442718505859375
2005-07-22,42.45000076293945,47.810665130615234
2005-07-25,42.5099983215332,47.636932373046875
2005-07-26,42.25,47.7136116027832
2005-07-27,42.439998626708984,47.636932373046875
2005-07-28,42.75,48.06111145019531
2005-07-29,42.81999969482422,47.5858154296875
2005-08-01,43.130001068115234,47.40884017944336
2005-08-02,43.13999938964844,47.25495529174805
2005-08-03,43.529998779296875,47.48579406738281
2005-08-04,43.68000030517578,47.38833236694336
2005-08-05,43.599998474121094,47.01901626586914
2005-08-08,43.349998474121094,46.931793212890625
2005-08-09,43.34000015258789,47.106204986572266
2005-08-10,43.650001525878906,47.05488204956055
2005-08-11,44.45000076293945,47.38323211669922
2005-08-12,44.4900016784668,47.86540222167969
2005-08-15,44.130001068115234,47.74229431152344
2005-08-16,44.54999923706055,48.07569885253906
2005-08-17,43.90999984741211,47.757652282714844
2005-08-18,43.83000183105469,48.111576080322266
2005-08-19,43.599998474121094,48.10643768310547
2005-08-22,43.70000076293945,48.05516052246094
2005-08-23,43.7599983215332,48.2757568359375
2005-08-24,43.59000015258789,48.32194137573242
2005-08-25,43.72999954223633,48.47580337524414
2005-08-26,43.61000061035156,48.460418701171875
2005-08-29,43.56999969482422,48.521995544433594
2005-08-30,43.0099983215332,48.82975769042969
2005-08-31,43.400001525878906,49.24016189575195
2005-09-01,44.220001220703125,48.94367218017578
2005-09-02,44.25,48.98480987548828
2005-09-06,44.27000045776367,48.63994216918945
2005-09-07,44.33000183105469,48.181793212890625
2005-09-08,44.599998474121094,48.233280181884766
2005-09-09,44.84000015258789,48.387691497802734
2005-09-12,44.88999938964844,48.053138732910156
2005-09-13,44.560001373291016,48.30531692504883
2005-09-14,44.959999084472656,48.12000274658203
2005-09-15,45.41999816894531,47.723670959472656
2005-09-16,45.81999969482422,47.40964889526367
2005-09-19,46.25,47.5125846862793
2005-09-20,46.22999954223633,47.63613510131836
2005-09-21,47.060001373291016,48.078861236572266
2005-09-22,46.36000061035156,48.032562255859375
2005-09-23,46.279998779296875,47.672157287597656
2005-09-26,46.56999969482422,47.455989837646484
2005-09-27,46.25,47.52286911010742
2005-09-28,46.79999923706055,47.84209442138672
2005-09-29,47.099998474121094,47.6258659362793
2005-09-30,46.70000076293945,47.461097717285156
2005-10-03,46.41999816894531,47.090084075927734
2005-10-04,46.45000076293945,47.24509811401367
2005-10-05,46.36000061035156,47.45181655883789
2005-10-06,47.209999084472656,47.27096939086914
2005-10-07,47.36000061035156,47.46220779418945
2005-10-10,47.369998931884766,47.431182861328125
2005-10-11,47.38999938964844,47.33295822143555
2005-10-12,46.849998474121094,46.873008728027344
2005-10-13,47.02000045776367,46.702491760253906
2005-10-14,46.79999923706055,46.630104064941406
2005-10-17,47.2599983215332,46.61977005004883
2005-10-18,47.0,46.67147445678711
2005-10-19,46.34000015258789,46.692161560058594
2005-10-20,45.97999954223633,46.81615447998047
2005-10-21,46.52000045776367,47.25025939941406
2005-10-24,46.38999938964844,46.88338851928711
2005-10-25,47.060001373291016,46.480247497558594
2005-10-26,46.93000030517578,46.13917922973633
2005-10-27,47.18000030517578,46.30451583862305
2005-10-28,47.220001220703125,46.3097038269043
2005-10-31,46.400001525878906,46.39756393432617
2005-11-01,45.72999954223633,46.344120025634766
2005-11-02,46.130001068115234,46.12607955932617
2005-11-03,45.959999084472656,45.814632415771484
2005-11-04,45.5099983215332,45.74197006225586
2005-11-07,45.77000045776367,45.89766311645508
2005-11-08,45.90999984741211,46.344120025634766
2005-11-09,46.560001373291016,45.866512298583984
2005-11-10,46.47999954223633,46.427146911621094
2005-11-11,46.79999923706055,46.453125
2005-11-14,46.619998931884766,46.105384826660156
2005-11-15,46.65999984741211,46.40639877319336
2005-11-16,47.779998779296875,46.89432144165039
2005-11-17,48.47999954223633,47.00853729248047
2005-11-18,48.459999084472656,46.790504455566406
2005-11-21,48.9900016784668,46.93069839477539
2005-11-22,49.31999969482422,46.99292755126953
2005-11-23,49.150001525878906,46.81127166748047
2005-11-25,49.41999816894531,46.9825553894043
2005-11-28,49.7400016784668,47.21614456176758
2005-11-29,49.79999923706055,46.769771575927734
2005-11-30,49.099998474121094,46.71787643432617
2005-12-01,50.16999816894531,46.644874572753906
2005-12-02,50.31999969482422,46.66046905517578
2005-12-05,50.779998779296875,46.451961517333984
2005-12-06,50.88999938964844,46.9263916015625
2005-12-07,51.31999969482422,46.74912643432617
2005-12-08,51.900001525878906,47.05152130126953
2005-12-09,52.400001525878906,46.68134689331055
2005-12-12,52.560001373291016,46.59274673461914
2005-12-13,51.650001525878906,46.76478958129883
2005-12-14,50.349998474121094,47.24441146850586
2005-12-15,50.2400016784668,47.129669189453125
2005-12-16,50.09000015258789,47.286109924316406
2005-12-19,50.220001220703125,47.333030700683594
2005-12-20,49.040000915527344,47.27568817138672
2005-12-21,49.369998931884766,47.19228744506836
2005-12-22,50.13999938964844,47.567657470703125
2005-12-23,50.119998931884766,47.859588623046875
2005-12-27,50.63999938964844,48.250587463378906
2005-12-28,51.470001220703125,48.116085052490234
2005-12-29,51.470001220703125,48.220767974853516
2005-12-30,51.58000183105469,48.11083984375
2006-01-03,53.119998931884766,48.04801940917969
2006-01-04,53.29999923706055,48.16318130493164
2006-01-05,52.34000015258789,48.105613708496094
2006-01-06,53.720001220703125,48.01658248901367
2006-01-09,54.599998474121094,48.04801940917969
2006-01-10,54.060001373291016,47.66062927246094
2006-01-11,54.529998779296875,47.582088470458984
2006-01-12,54.43000030517578,47.90145492553711
2006-01-13,55.439998626708984,48.17890930175781
2006-01-17,55.2599983215332,48.39352035522461
2006-01-18,54.06999969482422,48.3778190612793
2006-01-19,55.59000015258789,48.23645782470703
2006-01-20,55.20000076293945,48.36210632324219
2006-01-23,55.77000045776367,48.34638977050781
2006-01-24,55.72999954223633,48.11083984375
2006-01-25,56.13999938964844,47.58731460571289
2006-01-26,55.880001068115234,47.38315200805664
2006-01-27,55.630001068115234,47.38315200805664
2006-01-30,56.68000030517578,47.33601760864258
2006-01-31,56.70000076293945,47.46691131591797
2006-02-01,56.70000076293945,47.30457305908203
2006-02-02,56.97999954223633,47.39390182495117
2006-02-03,56.5,47.73011016845703
2006-02-06,56.720001220703125,47.82471466064453
2006-02-07,54.599998474121094,47.59878921508789
2006-02-08,54.83000183105469,47.48841094970703
2006-02-09,56.18000030517578,47.70384979248047
2006-02-10,54.790000915527344,47.44114303588867
2006-02-13,53.720001220703125,47.446380615234375
2006-02-14,54.4900016784668,47.278289794921875
2006-02-15,53.7599983215332,47.39390182495117
2006-02-16,54.52000045776367,47.404388427734375
2006-02-17,54.959999084472656,47.782684326171875
2006-02-21,55.119998931884766,47.70384979248047
2006-02-22,55.34000015258789,48.02961730957031
2006-02-23,54.63999938964844,47.908748626708984
2006-02-24,55.63999938964844,47.835208892822266
2006-02-27,55.220001220703125,47.756378173828125
2006-02-28,56.06999969482422,47.9928092956543
2006-03-01,56.099998474121094,47.702850341796875
2006-03-02,56.7400016784668,47.370697021484375
2006-03-03,56.279998779296875,47.09654998779297
2006-03-06,55.22999954223633,46.68528747558594
2006-03-07,54.95000076293945,46.7169189453125
2006-03-08,53.970001220703125,46.70111846923828
2006-03-09,54.2400016784668,46.7169189453125
2006-03-10,53.83000183105469,46.542945861816406
2006-03-13,54.310001373291016,46.50603103637695
2006-03-14,54.869998931884766,46.817138671875
2006-03-15,55.119998931884766,46.564022064208984
2006-03-16,55.34000015258789,46.985836029052734
2006-03-17,55.119998931884766,46.84345626831055
2006-03-20,55.16999816894531,46.91728973388672
2006-03-21,54.83000183105469,46.67475891113281
2006-03-22,54.75,46.774940490722656
2006-03-23,54.70000076293945,46.627315521240234
2006-03-24,55.709999084472656,46.97002029418945
2006-03-27,56.38999938964844,46.79598617553711
2006-03-28,56.060001373291016,46.35845184326172
2006-03-29,57.06999969482422,46.13700485229492
2006-03-30,58.599998474121094,45.81538391113281
2006-03-31,58.099998474121094,45.799556732177734
2006-04-03,58.470001220703125,45.814388275146484
2006-04-04,58.33000183105469,45.76679229736328
2006-04-05,58.65999984741211,45.83029556274414
2006-04-06,59.279998779296875,45.48100662231445
2006-04-07,58.59000015258789,45.03645706176758
2006-04-10,59.599998474121094,45.1211051940918
2006-04-11,59.0099983215332,45.27989196777344
2006-04-12,59.43000030517578,45.00470733642578
2006-04-13,59.5,44.687164306640625
2006-04-17,61.09000015258789,44.851234436035156
2006-04-18,61.849998474121094,44.93062210083008
2006-04-19,63.75,44.65542221069336
2006-04-20,60.959999084472656,44.61835479736328
2006-04-21,63.20000076293945,44.877685546875
2006-04-24,61.650001525878906,45.057621002197266
2006-04-25,62.779998779296875,44.523094177246094
2006-04-26,63.650001525878906,44.449012756347656
2006-04-27,62.959999084472656,44.50720977783203
2006-04-28,65.08999633789062,44.53895568847656
2006-05-01,65.16000366210938,44.20423889160156
2006-05-02,66.55000305175781,44.3211669921875
2006-05-03,66.45999908447266,44.22553253173828
2006-05-04,67.4800033569336,44.1511344909668
2006-05-05,67.98999786376953,44.416778564453125
2006-05-08,67.55999755859375,44.44332504272461
2006-05-09,69.68000030517578,44.416778564453125
2006-05-10,70.37999725341797,44.49645233154297
2006-05-11,71.02999877929688,44.27861022949219
2006-05-12,71.12000274658203,43.912044525146484
2006-05-15,67.41000366210938,44.08734893798828
2006-05-16,68.61000061035156,44.416778564453125
2006-05-17,68.1500015258789,44.14048385620117
2006-05-18,67.45999908447266,44.74090576171875
2006-05-19,65.58000183105469,44.85776138305664
2006-05-22,65.30000305175781,44.95339584350586
2006-05-23,66.37999725341797,44.92683029174805
2006-05-24,64.05999755859375,44.94805145263672
2006-05-25,64.69999694824219,44.77272415161133
2006-05-26,65.0999984741211,44.74090576171875
2006-05-30,65.11000061035156,44.719608306884766
2006-05-31,64.2300033569336,44.45393371582031
2006-06-01,62.560001373291016,44.65242004394531
2006-06-02,63.5,45.2285041809082
2006-06-05,63.290000915527344,45.169795989990234
2006-06-06,62.54999923706055,45.3831901550293
2006-06-07,62.279998779296875,45.39386749267578
2006-06-08,60.90999984741211,45.4844856262207
2006-06-09,60.45000076293945,45.72454833984375
2006-06-12,60.029998779296875,45.76190185546875
2006-06-13,55.91999816894531,45.79393768310547
2006-06-14,55.619998931884766,45.335166931152344
2006-06-15,57.31999969482422,45.073795318603516
2006-06-16,57.68000030517578,44.97245788574219
2006-06-19,56.36000061035156,44.90846252441406
2006-06-20,57.29999923706055,44.83377456665039
2006-06-21,58.33000183105469,44.84442138671875
2006-06-22,57.72999954223633,44.5883903503418
2006-06-23,57.9900016784668,44.49773025512695
2006-06-26,58.279998779296875,44.4123649597168
2006-06-27,57.68000030517578,44.631038665771484
2006-06-28,57.540000915527344,44.3963623046875
2006-06-29,59.52000045776367,44.54574203491211
2006-06-30,61.22999954223633,44.97779083251953
2006-07-03,62.18000030517578,44.93331527709961
2006-07-05,62.5,44.5745735168457
2006-07-06,63.02000045776367,44.84765625
2006-07-07,62.630001068115234,45.13681411743164
2006-07-10,62.02000045776367,45.179664611816406
2006-07-11,63.810001373291016,45.32424545288086
2006-07-12,64.91999816894531,45.334964752197266
2006-07-13,65.55000305175781,45.51168441772461
2006-07-14,65.8499984741211,45.5384521484375
2006-07-17,63.95000076293945,45.60807418823242
2006-07-18,62.900001525878906,45.21714782714844
2006-07-19,64.02999877929688,45.645545959472656
2006-07-20,62.540000915527344,45.77939987182617
2006-07-21,61.709999084472656,45.69374465942383
2006-07-24,61.13999938964844,45.666954040527344
2006-07-25,61.54999923706055,45.533058166503906
2006-07-26,62.0,45.699100494384766
2006-07-27,62.900001525878906,45.62947082519531
2006-07-28,63.11000061035156,45.89189147949219
2006-07-31,63.15999984741211,45.950775146484375
2006-08-01,64.31999969482422,45.946475982666016
2006-08-02,64.75,46.11848831176758
2006-08-03,64.12000274658203,46.12928009033203
2006-08-04,64.27999877929688,46.408851623535156
2006-08-07,64.5,46.43571472167969
2006-08-08,63.970001220703125,46.33357620239258
2006-08-09,64.62999725341797,46.183040618896484
2006-08-10,63.25,46.113128662109375
2006-08-11,62.709999084472656,45.91423797607422
2006-08-14,62.25,45.83352279663086
2006-08-15,62.0099983215332,46.22069549560547
2006-08-16,62.4900016784668,46.532501220703125
2006-08-17,61.029998779296875,46.51637649536133
2006-08-18,61.040000915527344,46.65077209472656
2006-08-21,62.439998626708984,46.81745910644531
2006-08-22,62.04999923706055,46.83357238769531
2006-08-23,61.83000183105469,46.85507583618164
2006-08-24,61.75,46.94107437133789
2006-08-25,61.77000045776367,47.01099395751953
2006-08-28,61.0,47.053993225097656
2006-08-29,60.939998626708984,47.1185188293457
2006-08-30,61.41999816894531,47.24217987060547
2006-08-31,62.290000915527344,47.35508346557617
2006-09-01,62.13999938964844,47.371280670166016
2006-09-05,63.36000061035156,47.074371337890625
2006-09-06,62.86000061035156,47.009586334228516
2006-09-07,61.25,47.10136413574219
2006-09-08,60.63999938964844,47.13917541503906
2006-09-11,58.5,47.09598922729492
2006-09-12,58.31999969482422,47.333473205566406
2006-09-13,58.619998931884766,47.355125427246094
2006-09-14,57.189998626708984,47.24710464477539
2006-09-15,57.400001525878906,47.20929718017578
2006-09-18,58.22999954223633,47.13377380371094
2006-09-19,56.91999816894531,47.66276931762695
2006-09-20,57.2599983215332,47.732948303222656
2006-09-21,57.95000076293945,48.17011260986328
2006-09-22,58.5,48.40764236450195
2006-09-25,58.5,48.74772262573242
2006-09-26,58.7400016784668,48.54257583618164
2006-09-27,59.810001373291016,48.402278900146484
2006-09-28,59.790000915527344,48.321311950683594
2006-09-29,59.470001220703125,48.261905670166016
2006-10-02,59.150001525878906,48.394161224365234
2006-10-03,57.11000061035156,48.329158782958984
2006-10-04,56.369998931884766,48.68136215209961
2006-10-05,56.91999816894531,48.339969635009766
2006-10-06,56.9900016784668,47.835933685302734
2006-10-09,57.20000076293945,47.96604537963867
2006-10-10,57.0,47.586673736572266
2006-10-11,56.880001068115234,47.445777893066406
2006-10-12,57.4900016784668,47.472869873046875
2006-10-13,58.56999969482422,47.23445510864258
2006-10-16,59.16999816894531,47.445777893066406
2006-10-17,58.650001525878906,47.483726501464844
2006-10-18,58.59000015258789,47.58127212524414
2006-10-19,59.40999984741211,47.494564056396484
2006-10-20,58.779998779296875,47.445777893066406
2006-10-23,57.7599983215332,47.25609588623047
2006-10-24,58.16999816894531,47.25609588623047
2006-10-25,58.7599983215332,47.63005828857422
2006-10-26,59.290000915527344,47.93894577026367
2006-10-27,59.400001525878906,48.161094665527344
2006-10-30,59.900001525878906,48.29659652709961
2006-10-31,60.2400016784668,48.67050552368164
2006-11-01,61.36000061035156,48.93982696533203
2006-11-02,61.91999816894531,48.7385368347168
2006-11-03,62.29999923706055,48.161865234375
2006-11-06,61.88999938964844,48.30332565307617
2006-11-07,62.040000915527344,48.5263786315918
2006-11-08,61.11000061035156,48.700439453125
2006-11-09,62.95000076293945,48.673255920410156
2006-11-10,62.4900016784668,48.885414123535156
2006-11-13,62.189998626708984,48.874542236328125
2006-11-14,61.630001068115234,49.06491470336914
2006-11-15,61.84000015258789,48.87995147705078
2006-11-16,61.310001373291016,48.65692138671875
2006-11-17,61.779998779296875,48.93439865112305
2006-11-20,61.77000045776367,49.01054382324219
2006-11-21,62.27000045776367,49.130210876464844
2006-11-22,62.5,49.21184158325195
2006-11-24,63.5,49.29890060424805
2006-11-27,63.70000076293945,49.47838592529297
2006-11-28,63.56999969482422,49.58176803588867
2006-11-29,63.15999984741211,49.46747970581055
2006-11-30,64.38999938964844,49.793941497802734
2006-12-01,64.12000274658203,49.92064666748047
2006-12-04,64.12000274658203,50.00797653198242
2006-12-05,63.810001373291016,49.7731819152832
2006-12-06,62.689998626708984,49.674861907958984
2006-12-07,62.72999954223633,49.636653900146484
2006-12-08,62.04999923706055,49.276275634765625
2006-12-11,62.56999969482422,49.48923110961914
2006-12-12,62.52000045776367,49.592987060546875
2006-12-13,62.47999954223633,49.15065002441406
2006-12-14,62.119998931884766,48.97045135498047
2006-12-15,61.0,48.99778747558594
2006-12-18,61.040000915527344,49.01413345336914
2006-12-19,61.79999923706055,48.948638916015625
2006-12-20,61.619998931884766,48.94317626953125
2006-12-21,61.380001068115234,49.18893814086914
2006-12-22,61.650001525878906,48.81211853027344
2006-12-26,61.97999954223633,48.959556579589844
2006-12-27,62.220001220703125,48.59956741333008
2006-12-28,62.900001525878906,48.4899787902832
2006-12-29,63.209999084472656,48.45165252685547
2007-01-03,62.279998779296875,48.796791076660156
2007-01-04,61.650001525878906,49.09269714355469
2007-01-05,60.16999816894531,48.87897872924805
2007-01-08,60.47999954223633,48.96669387817383
2007-01-09,60.849998474121094,48.96669387817383
2007-01-10,60.59000015258789,48.74750900268555
2007-01-11,60.630001068115234,48.462589263916016
2007-01-12,62.16999816894531,48.23794937133789
2007-01-16,61.970001220703125,48.342044830322266
2007-01-17,62.63999938964844,48.194114685058594
2007-01-18,62.2599983215332,48.342044830322266
2007-01-19,63.0,48.21053695678711
2007-01-22,62.720001220703125,48.325584411621094
2007-01-23,64.2300033569336,48.007869720458984
2007-01-24,64.33000183105469,48.002357482910156
2007-01-25,64.05999755859375,47.657169342041016
2007-01-26,64.16999816894531,47.618831634521484
2007-01-29,63.77000045776367,47.51472854614258
2007-01-30,64.22000122070312,47.56950378417969
2007-01-31,64.83000183105469,47.96945571899414
2007-02-01,65.22000122070312,47.911685943603516
2007-02-02,64.27999877929688,47.972259521484375
2007-02-05,64.30999755859375,48.03824996948242
2007-02-06,64.79000091552734,48.302310943603516
2007-02-07,64.62999725341797,48.445335388183594
2007-02-08,65.5199966430664,48.48386764526367
2007-02-09,66.12000274658203,48.20877456665039
2007-02-12,65.66999816894531,48.098785400390625
2007-02-13,65.83999633789062,47.99424743652344
2007-02-14,66.37000274658203,48.450870513916016
2007-02-15,66.41000366210938,48.59388732910156
2007-02-16,66.36000061035156,48.764427185058594
2007-02-20,65.30999755859375,48.87446975708008
2007-02-21,67.3499984741211,48.79194259643555
2007-02-22,67.1500015258789,48.52783203125
2007-02-23,67.72000122070312,48.87446975708008
2007-02-26,68.0999984741211,49.19906234741211
2007-02-27,65.41000366210938,49.820701599121094
2007-02-28,66.4800033569336,49.595157623291016
2007-03-01,65.81999969482422,49.563682556152344
2007-03-02,63.709999084472656,49.812164306640625
2007-03-05,62.93000030517578,49.8950309753418
2007-03-06,64.1500015258789,49.745933532714844
2007-03-07,64.30000305175781,49.93918228149414
2007-03-08,64.4800033569336,49.8950309753418
2007-03-09,64.25,49.37039566040039
2007-03-12,64.37000274658203,49.563682556152344
2007-03-13,63.720001220703125,49.861854553222656
2007-03-14,63.939998626708984,49.635440826416016
2007-03-15,63.97999954223633,49.62996292114258
2007-03-16,64.62000274658203,49.61890411376953
2007-03-19,64.73999786376953,49.51397705078125
2007-03-20,65.2699966430664,49.54159164428711
2007-03-21,65.81999969482422,49.563682556152344
2007-03-22,65.76000213623047,49.171600341796875
2007-03-23,65.1500015258789,49.03352737426758
2007-03-26,65.83999633789062,49.094242095947266
2007-03-27,65.69999694824219,49.011444091796875
2007-03-28,66.05000305175781,48.912010192871094
2007-03-29,65.6500015258789,48.84578323364258
2007-03-30,65.73999786376953,48.75189208984375
2007-04-02,65.8499984741211,48.83279800415039
2007-04-03,65.83000183105469,48.771812438964844
2007-04-04,66.80999755859375,48.82168960571289
2007-04-05,66.86000061035156,48.638790130615234
2007-04-09,66.52999877929688,48.31730651855469
2007-04-10,67.16000366210938,48.4614372253418
2007-04-11,67.08000183105469,48.42815017700195
2007-04-12,66.98999786376953,48.439247131347656
2007-04-13,67.83999633789062,48.28959274291992
2007-04-16,68.4000015258789,48.555667877197266
2007-04-17,68.0,48.827293395996094
2007-04-18,68.37999725341797,49.07114791870117
2007-04-19,67.52999877929688,48.987979888916016
2007-04-20,68.69999694824219,48.86049270629883
2007-04-23,68.26000213623047,49.03787612915039
2007-04-24,67.7300033569336,49.22075271606445
2007-04-25,67.88999938964844,49.048988342285156
2007-04-26,66.87000274658203,48.694236755371094
2007-04-27,67.55999755859375,48.68312454223633
2007-04-30,67.08999633789062,49.19309616088867
