Индекс,GLD,TLT
2005-01-26,1.0596989466519435,0.18760702372691007
2005-01-27,-0.1641066991845186,-0.18760702372691007
2005-01-28,0.1641066991845186,1.0001161372719558
2005-01-31,-1.1070597267868632,0.2839210697098693
2005-02-01,-0.2846366888905383,-0.15885850234416132
2005-02-02,0.14241961696690453,0.2299933943888277
2005-02-03,-1.1450495846862196,-0.05474087289862872
2005-02-04,-0.5051101072885533,1.3801599513224794
2005-02-07,-0.4834448837688132,0.7420657857913238
2005-02-08,-0.024238789355113255,0.5662258811101051
2005-02-09,0.12111676893593604,0.26597677555573185
2005-02-10,1.059481664464279,-1.3585619194101728
2005-02-11,0.7873160646245658,-0.06466802704161445
2005-02-14,1.110722514585083,0.312118315190002
2005-02-15,0.07048653790646675,-0.506267062700827
2005-02-16,-0.14101382284348318,-0.37864560848328566
2005-02-17,0.49266747034084624,-0.6305814337992821
2005-02-18,0.04679564397696012,-0.8984614117093948
2005-02-22,1.899963774231761,-0.44130864668150416
2005-02-23,-0.34487108457081916,0.3312099641636923
2005-02-24,-0.20748442692024582,-0.22066234105957427
2005-02-25,0.39156600844623135,0.48468079240291395
2005-02-28,0.06893894267663292,-1.0827507663650149
2005-03-01,-0.7146948198724079,-0.03120126805256085
2005-03-02,0.06938540552079431,-0.13388684681938656
2005-03-03,-0.649500718272078,-0.05581728801717922
2005-03-04,0.9496303825856867,1.0775527180568734
2005-03-07,0.20725430611832074,0.39697949332926363
2005-03-08,1.2800118961104445,-0.95098144895851
2005-03-09,-0.022710554600369193,-1.646600743375659
2005-03-10,0.40807198474173134,0.6080162044045156
2005-03-11,0.5190117471778777,-0.732352365831801
2005-03-14,-0.9043731773192398,0.5974924600837372
2005-03-15,0.06811804995412452,-0.6314595404345091
2005-03-16,0.5658043661345147,0.6090276329911326
2005-03-17,-1.1120089001181555,0.3255476921321332
2005-03-18,0.159616259073303,-0.6296448356976736
2005-03-21,-1.8395534624859433,-0.2822930513661337
2005-03-22,-1.026364545444114,-0.851890902712471
2005-03-23,-0.540740374280535,0.4780042599822121
2005-03-24,-0.07074350055784606,0.20409662628577685
2005-03-28,0.3532360327589412,-0.6136905433032691
2005-03-29,0.04700460069093637,0.5910232127064763
2005-03-30,0.11741045353952373,0.49738722503449573
2005-03-31,0.4916294198632265,0.7189904408135828
2005-04-01,-0.4681674425482729,0.3365908404378448
2005-04-04,-0.5175203383487759,-0.02248360917613823
2005-04-05,0.11785325043955908,-0.2579215509453725
2005-04-06,0.42313251025842824,0.34742886677627816
2005-04-07,-0.14084831613394577,-0.8089243240380739
2005-04-08,0.2814895929692529,0.3491858082361521
2005-04-11,0.21060065188698296,0.5381573094081382
2005-04-12,0.14015740215325145,0.9237648340191917
2005-04-13,0.1399612360886593,-0.2439981266235236
2005-04-14,-1.3848364312432526,-0.15565913890691618
2005-04-15,0.21249010358106446,1.3150826858506548
2005-04-18,0.6816270375332945,-0.07694771104791442
2005-04-19,1.3725937732485427,0.9622263753365168
2005-04-20,0.27688699314190046,-0.2505508461785322
2005-04-21,-0.4850521088753723,-1.052823620308052
2005-04-22,0.4620030567513034,0.8344013513467807
2005-04-25,0.1151658268548239,0.2946764885316977
2005-04-26,0.4593502966645513,-0.1527148826725444
2005-04-27,-1.0133634068111963,0.34878032048828445
2005-04-28,-0.4640397217137604,0.736999988111986
2005-04-29,0.8106552333935646,-0.17292085300626425
2005-05-02,-1.0901126355547852,-0.02171165558757515
2005-05-03,-0.2802494768305852,0.2710981716522731
2005-05-04,0.3268814598599068,-0.8811023767291815
2005-05-05,0.02330339451916963,0.22922780596545955
2005-05-06,-0.9130331207844122,-0.7440178215832649
2005-05-09,0.07052728493701643,0.09877778670319692
2005-05-10,0.2112928454566898,0.7105437095166423
2005-05-11,0.11719030574264266,0.3046559489271239
2005-05-12,-1.249276798710497,0.3901406339696045
2005-05-13,-0.49934495137584634,0.3886811551416347
2005-05-16,-0.16700395935709267,-0.1186323218449914
2005-05-17,-0.04776799078838323,0.28011102560130396
2005-05-18,0.4528636676695008,0.6648935743103213
2005-05-19,-0.16660647871717948,-0.25680826330272133
2005-05-20,-0.789189823956038,0.11777895443301212
2005-05-23,-0.07206099466197102,0.7781873515321003
2005-05-24,0.26394883318276996,0.2757066770432193
2005-05-25,0.33492708869689025,-0.7013631471326498
2005-05-26,-0.43082955686086777,-0.03199258248400838
2005-05-27,0.45471525543527846,0.10664221652709749
2005-05-31,-0.5507006257920999,1.2284375385175572
2005-06-01,-0.2885376999222533,1.2171337780466196
2005-06-02,1.3631676194803877,0.23972193067982595
2005-06-03,0.16613198934978257,-0.825903752703061
2005-06-06,0.732434182002395,0.5235996750506011
2005-06-07,-0.23567881142643188,0.7906014088965296
2005-06-08,-0.09443087328477873,-0.477793071803978
2005-06-09,-0.16546439023747972,-0.08330796182018929
2005-06-10,0.8245976200893956,-1.1318389637949178
2005-06-13,0.37470735107150155,-0.6024589386992574
2005-06-14,-0.42164576632539585,-0.6594523818320486
2005-06-15,0.32810717059978955,0.18124637023437806
2005-06-16,1.6705664599738324,0.49942973942385116
2005-06-17,0.39040578544224935,-0.010591450755992327
2005-06-20,0.06873360101562476,-0.16980683788991868
2005-06-21,0.3429785545440822,0.7301189347058479
2005-06-22,-0.2056441943057319,1.204996682034265
2005-06-23,0.6838395268039754,-0.10414432160019693
2005-06-24,-0.2729731658121626,0.499159841779484
2005-06-27,0.022772625942435454,0.2694232011443365
2005-06-28,-1.0531211828189502,-0.6852386235314256
2005-06-29,0.4134142346307268,-0.1564733644593641
2005-06-30,-0.43643676045626023,0.893387403698398
2005-07-01,-1.7181705910153333,-1.2195361477338906
2005-07-05,-0.9884805971857702,-0.9498145955593174
2005-07-06,-0.07097783269727209,0.5499202778074253
2005-07-07,0.2600181338700214,0.21070516227776892
2005-07-08,-0.2363562671597208,-0.4112378319041543
2005-07-11,0.6603858823369446,0.0
2005-07-12,0.2347934249872896,-0.5617508599967458
2005-07-13,-0.6824380475663805,-0.14879040313227065
2005-07-14,-1.0682521722614968,-0.2558118704675483
2005-07-15,0.35735049300820165,0.2663449758846248
2005-07-18,-0.09517230480238226,-0.7475721493222842
2005-07-19,-0.2860524838704581,0.35310333077251954
2005-07-20,0.7373118732497019,0.5434418440010358
2005-07-21,0.6142195591896105,-1.3694529753427886
2005-07-22,-0.023550398297889075,0.7725677363152883
2005-07-25,0.14123721566350333,-0.36403839169709684
2005-07-26,-0.6134949083469454,0.16083651559557488
2005-07-27,0.4486927584186784,-0.16083651559557488
2005-07-28,0.7277913995399565,0.886500576518845
2005-07-29,0.16360806518229687,-0.9938634692078452
2005-08-01,0.7213559390177426,-0.37260086655814817
2005-08-02,0.02317913880820477,-0.32511906474774754
2005-08-03,0.899970070855316,0.48730717036433724
2005-08-04,0.3440010901869961,-0.20545482395650794
2005-08-05,-0.18332230655091486,-0.7823924521922709
2005-08-08,-0.5750447330267416,-0.18567818312984485
2005-08-09,-0.023066839856777932,0.37093935857295257
2005-08-10,0.7127317613814466,-0.10901093797790473
2005-08-11,1.8161661881161084,0.6953789646385822
2005-08-12,0.08995034208769681,1.0124538311992115
2005-08-15,-0.8124635059492125,-0.25752733861015287
2005-08-16,0.9472289306062809,0.69591498540853
2005-08-17,-1.4470055692742179,-0.663751676691593
2005-08-18,-0.18235248916065316,0.738350379008601
2005-08-19,-0.5261440849239296,-0.010680738503543452
2005-08-22,0.2291004202347402,-0.1066479061528014
2005-08-23,0.1372000197423784,0.45799771274168677
2005-08-24,-0.3892350006710288,0.09562245098813094
2005-08-25,0.3206585206047663,0.31790436748098116
2005-08-26,-0.27478591065199787,-0.03174184813867775
2005-08-29,-0.09176627252673875,0.12698560252446534
2005-08-30,-1.293622535447847,0.6322704235769194
2005-08-31,0.9026868494250717,0.8369673450020265
2005-09-01,1.8717726769667653,-0.6039499670898341
2005-09-02,0.06781684194119286,0.08401579779193646
2005-09-06,0.0451885630379234,-0.706519880745482
2005-09-07,0.1354432977734632,-0.9463833176757586
2005-09-08,0.6072134751434088,0.10680274790124678
2005-09-09,0.5366776793414019,0.31962304805612796
2005-09-12,0.11144375903358039,-0.6938017976336752
2005-09-13,-0.7378412759289521,0.52341803561049
2005-09-14,0.8936558784335968,-0.384368767973875
2005-09-15,1.017931114128734,-0.82704268497098
2005-09-16,0.8768174001461126,-0.6601750158459208
2005-09-19,0.9340793593402896,0.21688455376915883
2005-09-20,-0.04325358601748874,0.25969973059911666
2005-09-21,1.7794484382661402,0.9250991163236577
2005-09-22,-1.4986380843891478,-0.09634439406229767
2005-09-23,-0.17271556880258387,-0.7531638432483057
2005-09-26,0.6246674492227378,-0.4544770997035208
2005-09-27,-0.6895086482796575,0.14082983151277872
2005-09-28,1.1821722663041712,0.6694838267355507
2005-09-29,0.6389782004315947,-0.4529872724699846
2005-09-30,-0.8528787613907074,-0.3465635615594653
2005-10-03,-0.6013819610977578,-0.7847930370553424
2005-10-04,0.06461202839016522,0.32864552547664516
2005-10-05,-0.19394500477796228,0.43659030264113774
2005-10-06,1.8168683528509089,-0.3818455842359736
2005-10-07,0.31722882977027744,0.40374168539472066
2005-10-10,0.021109092407156638,-0.06538903026327425
2005-10-11,0.04221287128518547,-0.2073034672118279
2005-10-12,-1.146024698518744,-0.9764841082995801
2005-10-13,0.3622076732456403,-0.364448291745445
2005-10-14,-0.4689866225957573,-0.1551177467788989
2005-10-17,0.9781049621695015,-0.02216413701994213
2005-10-18,-0.5516634533112352,0.11084515445274334
2005-10-19,-1.4142079413038466,0.04431511987448289
2005-10-20,-0.7799012917697468,0.26520206511082556
2005-10-21,1.1675828111288755,0.9229819300929254
2005-10-24,-0.2798431883923147,-0.7794720501220986
2005-10-25,1.4339506874232466,-0.8635986010284924
2005-10-26,-0.2766276171807469,-0.736497345279874
2005-10-27,0.531294413874539,0.3577026752473067
2005-10-28,0.08474770609083748,0.011203437885498602
2005-10-31,-1.7518065391236792,0.18954314121830684
2005-11-01,-1.454496445770559,-0.1152532762514813
2005-11-02,0.8708993064364456,-0.471591650902381
2005-11-03,-0.36920876637243083,-0.6774982010871344
2005-11-04,-0.9839387913189057,-0.15872666045821937
2005-11-07,0.5696819519666274,0.33979447232970195
2005-11-08,0.30540902705578077,0.9680220401180328
2005-11-09,1.405887798076444,-1.0359152433790708
2005-11-10,-0.17197302232245804,1.2149079657907347
2005-11-11,0.6861083926436251,0.055938873824645796
2005-11-14,-0.3853575924959607,-0.7513988937547289
2005-11-15,0.08576526265602347,0.6507603618051139
2005-11-16,2.3719853026174853,1.0459235799580746
2005-11-17,1.4544215969487961,0.2432639617040877
2005-11-18,-0.04126358227933835,-0.4648943646759829
2005-11-21,1.0877533415953433,0.29917252342364087
2005-11-22,0.6713442196576214,0.13251014315724952
2005-11-23,-0.34527944699513924,-0.3873091234388948
2005-11-25,0.5478285871055366,0.36523493646418714
2005-11-28,0.6454308610487569,0.49595090224880956
2005-11-29,0.1205496590470645,-0.9498792168479042
2005-11-30,-1.415596498702687,-0.11102032843131049
2005-12-01,2.155819827564631,-0.1563833020394867
2005-12-02,0.2985404328326613,0.03342677270286032
2005-12-05,0.9099945909995188,-0.44786262173932556
2005-12-06,0.21638763697162666,1.0161544956131419
2005-12-07,0.8414105193712995,-0.3784668236574973
2005-12-08,1.1238285771298706,0.6447629559868329
2005-12-09,0.9587800874615748,-0.7898538465539229
2005-12-12,0.30487798575955516,-0.18997812124035285
2005-12-13,-1.7465175196101246,0.36856808400225205
2005-12-14,-2.5491636249185934,1.0203810760505583
2005-12-15,-0.21870332902156342,-0.2431649342514941
2005-12-16,-0.2990165153115232,0.3313871462962581
2005-12-19,0.2591987620749858,0.099178199893446
2005-12-20,-2.3777067739602753,-0.12122040548123714
2005-12-21,0.6706620338919667,-0.17656935578886923
2005-12-22,1.547614992133317,0.7922587742805742
2005-12-23,-0.03989718404908693,0.6118421624825565
2005-12-27,1.0321657066455714,0.8136516097579705
2005-12-28,1.6257371598286774,-0.2791473332381056
2005-12-29,0.0,0.217326932063866
2005-12-30,0.21348985710618607,-0.2282286807191447
2006-01-03,2.9419449108073703,-0.1306597103909013
2006-01-04,0.33828317971504873,0.23939406201378688
2006-01-05,-1.8175416840417125,-0.11959763969078274
2006-01-06,2.6024494361154726,-0.18524596495792522
2006-01-09,1.6248460425883682,0.06544954263492109
2006-01-10,-0.9939288552968328,-0.8095240244632596
2006-01-11,0.8656420300679368,-0.16492771660985284
2006-01-12,-0.18355084992043302,0.668948039979611
2006-01-13,1.8385852058020458,0.5775480758976048
2006-01-17,-0.3252040989607963,0.44445688592067434
2006-01-18,-2.176979137145185,-0.032450298151820434
2006-01-19,2.772383396043221,-0.29263032753443774
2006-01-20,-0.7040364605842342,0.2601458324041239
2006-01-23,1.027313150510878,-0.03250294132892684
2006-01-24,-0.07175052420347328,-0.48840381572281544
2006-01-25,0.7329966694291201,-1.0941286458768573
2006-01-26,-0.46420065585746073,-0.4299503191750986
2006-01-27,-0.44839102156597477,0.0
2006-01-30,1.8698776919120697,-0.09952452812966861
2006-01-31,0.03528039827607188,0.2761387057026443
2006-02-01,0.0,-0.34258915892944053
2006-02-02,0.4926096846572747,0.18865941077450543
2006-02-03,-0.8459682883605879,0.7068872232308454
2006-02-06,0.38862655930405055,0.198010981166874
2006-02-07,-3.80930489410769,-0.4735224730356702
2006-02-08,0.42036680067223386,-0.23216229895752782
2006-02-09,2.432330429712337,0.45264018088264635
2006-02-10,-2.505311484812811,-0.5522254327672727
2006-02-13,-1.9722317881601281,0.011039553251013245
2006-02-14,1.4231835019739236,-0.3549043686716491
2006-02-15,-1.3487564404801589,0.24423663490074077
2006-02-16,1.403795023117116,0.02212403366774751
2006-02-17,0.8038016031443274,0.7948513998447648
2006-02-21,0.2906976071377798,-0.1651218202253446
2006-02-22,0.3983369788654656,0.6805744832250493
2006-02-23,-1.272977302394196,-0.25197166041146524
2006-02-24,1.8136151993469518,-0.15361752376596982
2006-02-27,-0.7577127477401469,-0.1649323738274866
2006-02-28,1.5275676084630874,0.4938561017772791
2006-03-01,0.05348806365663705,-0.6060041643037639
2006-03-02,1.1343673633041895,-0.698732046729944
2006-03-03,-0.8140248406058426,-0.5804081562186258
2006-03-06,-1.883293493158611,-0.8770677983808817
2006-03-07,-0.5082580890901411,0.06773174242438174
2006-03-08,-1.7995335485148978,-0.03382746343683074
2006-03-09,0.4990315328593731,0.03382746343683074
2006-03-10,-0.7587707988952808,-0.37309358245996016
2006-03-13,0.8877430744536507,-0.07934493985146673
2006-03-14,1.025833427168843,0.6667342932180187
2006-03-15,0.45458757228091784,-0.5421162589418493
2006-03-16,0.3983369788654656,0.9018010974873647
2006-03-17,-0.3983369788654656,-0.3034870380831389
2006-03-20,0.09066867676157386,0.1574933732628736
2006-03-21,-0.6181771283939597,-0.5182734412690237
2006-03-22,-0.14601541144712016,0.21440757671657984
2006-03-23,-0.09136453209697137,-0.31610605291936267
2006-03-24,1.8295924223277638,0.7322992721086052
2006-03-27,1.2132179396417087,-0.37120983403071683
2006-03-28,-0.5869256761886099,-0.9393810086683718
2006-03-29,1.7856008967773285,-0.47882873815372484
2006-03-30,2.645609134285465,-0.6995408320531027
2006-03-31,-0.8569032949187871,-0.034551524023029856
2006-04-03,0.6348185470116618,0.03237835265608169
2006-04-04,-0.23972509081575666,-0.10394271349398743
2006-04-05,0.5641488791231275,0.13865784827595817
2006-04-06,1.0513899447594177,-0.7650545677284182
2006-04-07,-1.1707924234642952,-0.9822483235163215
2006-04-10,1.7091512308278212,0.18777827412170822
2006-04-11,-0.9948655844000953,0.35129465816297056
2006-04-12,0.7092261888307583,-0.6095956245885326
2006-04-13,0.11771580379686952,-0.7080783368687449
2006-04-17,2.63718766078469,0.3664803376672854
2006-04-18,1.2363885008428,0.17684572038749735
2006-04-19,3.0257109870676757,-0.6143830948391216
2006-04-20,-4.475128767863801,-0.08304211315461885
2006-04-21,3.608641686474101,0.5795373166118445
2006-04-24,-2.4831058863614253,0.4001447313944695
2006-04-25,1.8163277608642225,-1.1934112558566135
2006-04-26,1.3762817006708339,-0.16652733215267723
2006-04-27,-1.0899759408640186,0.13084420207905012
2006-04-28,3.3271281754316817,0.07130214271047208
2006-05-01,0.107496861359202,-0.7543527945034878
2006-05-02,2.110775076209226,0.2641686133312948
2006-05-03,-0.13533415469026977,-0.21600917515671725
2006-05-04,1.5231058274022047,-0.1683658387503506
2006-05-05,0.7529296693737919,0.59986706449493
2006-05-08,-0.6344548315854404,0.05974892664672993
2006-05-09,3.0897281121183617,-0.05974892664672993
2006-05-10,0.9995755944479434,0.17921694580684822
2006-05-11,0.9193212955576513,-0.4907741724089476
2006-05-12,0.1266324000652297,-0.8313076173244394
2006-05-15,-5.357520063337784,0.3984223932504083
2006-05-16,1.7644876407502785,0.7444424506761305
2006-05-17,-0.672712506620865,-0.6239931027682388
2006-05-18,-1.0176364470453336,1.3510838244684908
2006-05-19,-2.8264016724660834,0.2608424685716315
2006-05-22,-0.42787163206261525,0.212967964223143
2006-05-23,1.6403681898371048,-0.05911323029250681
2006-05-24,-3.557565884540992,0.047223786827110814
2006-05-25,0.9941048269268116,-0.39082926561424536
2006-05-26,0.616337143648682,-0.07109172371513317
2006-05-30,0.015363084740815935,-0.04761308485212723
2006-05-31,-1.3607713088968687,-0.5958614429893316
2006-06-01,-2.634432534532394,0.445505057804807
2006-06-02,1.4913787710007398,1.281900538413261
2006-06-05,-0.3312552645839517,-0.1298878387332003
2006-06-06,-1.1761128537159493,0.471314241852161
2006-06-07,-0.4325897350092589,0.0235243088339665
2006-06-08,-2.2242965022297945,0.1994273894019738
2006-06-09,-0.7580772661454738,0.5264023913593263
2006-06-12,-0.6972172752934824,0.08165912574140677
2006-06-13,-7.092235174749462,0.06998096266848108
2006-06-14,-0.537923557935116,-1.0068674100725428
2006-06-15,3.010676803387824,-0.5782000682575728
2006-06-16,0.6260900631636979,-0.22507871685233383
2006-06-19,-2.3150800407539585,-0.14240034892871734
2006-06-20,1.6540912545872644,-0.16644999596309162
2006-06-21,1.7815961750978992,0.023744501113576177
2006-06-22,-1.0339611013395533,-0.5725677877444824
2006-06-23,0.449364968896937,-0.20353367257666122
2006-06-26,0.49883495490927743,-0.192026161787906
2006-06-27,-1.0348462113978663,0.49116304354974716
2006-06-28,-0.24301242329887174,-0.5272015179101697
2006-06-29,3.3832024181211118,0.3359036123320447
2006-06-30,2.832485979797106,0.9652258755257659
2006-07-03,1.5396151524819324,-0.09893229206472398
2006-07-05,0.5133147203807198,-0.8015912027279359
2006-07-06,0.828558685055647,0.6107733676476546
2006-07-07,-0.6207730001220213,0.6426861469425393
2006-07-10,-0.9787492538485765,0.09488965513915204
2006-07-11,2.8453018348613135,0.3195021385332897
2006-07-12,1.7245775039784306,0.02364745808423052
2006-07-13,0.9657542324286617,0.38905097776389397
2006-07-14,0.45661482513583707,0.05879778437152261
2006-07-17,-2.927786506214769,0.15276951549068052
2006-07-18,-1.6555351989900657,-0.8608374777640204
2006-07-19,1.7805516500960294,0.9429641337492356
2006-07-20,-2.3545337797397536,0.292817254146982
2006-07-21,-1.3360389171752196,-0.18727952969497252
2006-07-24,-0.9279671017174529,-0.0586480183396354
2006-07-25,0.6683533755183824,-0.2936314743533952
2006-07-26,0.7284544810071125,0.3639999615285383
2006-07-27,1.4411802920109018,-0.15248170791357651
2006-07-28,0.33330573021812526,0.5734647449643582
2006-07-31,0.07919417041648558,0.12822727654491217
2006-08-01,1.8199433154515887,-0.009356457932474527
2006-08-02,0.6663080453584769,0.37367641551004915
2006-08-03,-0.977733000326797,0.023397376002964876
2006-08-04,0.24921513025288888,0.6042317444967082
2006-08-07,0.3416701922818177,0.05786681967849816
2006-08-08,-0.8250981257249101,-0.22019907566428465
2006-08-09,1.0264414233311925,-0.32542417031016235
2006-08-10,-2.158352917015982,-0.1514948468669619
2006-08-11,-0.8574217652083327,-0.43224315323531215
2006-08-14,-0.7362374610729638,-0.1759502348331221
2006-08-15,-0.3862900050709328,0.8411890061740035
2006-08-16,0.7710935506649363,0.6723367187309925
2006-08-17,-2.3641044246042853,-0.034658613621108
2006-08-18,0.016387542029772106,0.28850446669022034
2006-08-21,2.2676671678449445,0.3566713230471752
2006-08-22,-0.6265574298404353,0.034411327140615455
2006-08-23,-0.3551786170238991,0.04590406473266029
2006-08-24,-0.12947376767309393,0.18337332409492646
2006-08-25,0.03238416104975883,0.14884100016834267
2006-08-28,-1.2543952945272885,0.09142460305597844
2006-08-29,-0.09841131508814271,0.13703704603007516
2006-08-30,0.784573417821921,0.26210300211286786
2006-08-31,1.406542876322714,0.238703836873988
2006-09-01,-0.24110198211761968,0.03419788122447365
2006-09-05,1.9442862996544186,-0.628743206437532
2006-09-06,-0.7922716060125623,-0.13771745046526895
2006-09-07,-2.5946191654282025,0.19504176750930746
2006-09-08,-1.0009118155884345,0.08024419534531368
2006-09-11,-3.5927977031141367,-0.09165621120605927
2006-09-12,-0.30816717701886986,0.5029880989307234
2006-09-13,0.5130834594120337,0.045733535757630506
2006-09-14,-2.4696883147300674,-0.2283684630572047
2006-09-15,0.36652959943346275,-0.08005273520526046
2006-09-18,1.4356348078949033,-0.16010374012584982
2006-09-19,-2.275393693498984,1.1160765732133981
2006-09-20,0.5955529304155327,0.14713238708448095
2006-09-21,1.1978312594347784,0.9116858846016651
2006-09-22,0.9446171286572103,0.49189429520426486
2006-09-25,0.0,0.7000779632373888
2006-09-26,0.4094200107173762,-0.4217215834199095
2006-09-27,1.8051939672373507,-0.2894367820962529
2006-09-28,-0.03344558121627372,-0.16741927726764416
2006-09-29,-0.536643396032499,-0.12301575671740395
2006-10-02,-0.539538802370565,0.2736623597217491
2006-10-03,-3.50973728570958,-0.13440905706576523
2006-10-04,-1.3042160218877719,0.7261169473697482
2006-10-05,0.9709657907544411,-0.7037502367708726
2006-10-06,0.12291022461248247,-1.048163930769741
2006-10-09,0.3678068424993519,0.2716264853897865
2006-10-10,-0.3502643889303769,-0.794061414392111
2006-10-11,-0.2107463561167755,-0.296521755096224
2006-10-12,1.0667244557621025,0.05708463269074038
2006-10-13,1.8611566060242168,-0.5034779898633435
2006-10-16,1.019201085169641,0.4463933571726031
2006-10-17,-0.8827024626767432,0.07995113987360192
2006-10-18,-0.10235649551439963,0.20521887008402295
2006-10-19,1.389852363823163,-0.1823977497732443
2006-10-20,-1.06609195758125,-0.10277226018438057
2006-10-23,-1.7505174698207782,-0.40058818884958214
2006-10-24,0.7073260919780999,0.0
2006-10-25,1.0091596295867866,0.788237950718429
2006-10-26,0.897935041989939,0.646419956606481
2006-10-27,0.1853578896005459,0.4623292351507047
2006-10-30,0.838227853837914,0.28095623901100986
2006-10-31,0.5660080759457564,0.7712117654617323
2006-11-01,1.8421555651428,0.551831180624518
2006-11-02,0.9085032704113871,-0.41214944174412516
2006-11-03,0.611821383701372,-1.190249774148544
2006-11-06,-0.6602807657794862,0.2932882188920516
2006-11-07,0.24207471759938315,0.4607127011277523
2006-11-08,-1.5103824170810576,0.35805143255367433
2006-11-09,2.9665243715548684,-0.055833422602979965
2006-11-10,-0.7334201809368501,0.4349352804353668
2006-11-13,-0.4812377767143161,-0.022242005124928355
2006-11-14,-0.9045410728369063,0.38875589624360884
2006-11-15,0.34016244413850316,-0.37768890479861206
2006-11-16,-0.860742257289715,-0.45732546574446253
2006-11-17,0.7636683557830537,0.5686530564799952
2006-11-20,-0.016185061297857573,0.15548569540415613
2006-11-21,0.8061959117047657,0.24386833562788368
2006-11-22,0.3686780506724219,0.1660138740114281
2006-11-24,1.5873349156289684,0.17675035580437815
2006-11-27,0.31446686565432813,0.3634145558958135
2006-11-28,-0.20429184074970408,0.20872599929444569
2006-11-29,-0.6470469176145244,-0.230770820383297
2006-11-30,1.928714509956464,0.6577841927815964
2006-12-01,-0.4201961494731954,0.25413580941937575
2006-12-04,0.0,0.17478452907351283
2006-12-05,-0.484643117455974,-0.4706200122581272
2006-12-06,-1.770801602200489,-0.19773146977741796
2006-12-07,0.06378714314729805,-0.0769457789194572
2006-12-08,-1.089929545623125,-0.7286809958529705
2006-12-11,0.8345425777865678,0.43123517894008145
2006-12-12,-0.0799412257770804,0.20943412606011513
2006-12-13,-0.06400146702842946,-0.8959362001636606
2006-12-14,-0.5778517118766757,-0.36729891834963446
2006-12-15,-1.819411691278905,0.055806089077892196
2006-12-18,0.06555378017001345,0.033355081259145436
2006-12-19,1.2373950143334866,-0.13371313515877503
2006-12-20,-0.2916876283729941,-0.01116057860337527
2006-12-21,-0.3902409241344884,0.5008806477335703
2006-12-22,0.43891877677531,-0.769015111544169
2006-12-26,0.5338490612910363,0.30159688050672706
2006-12-27,0.3864766114699769,-0.7379951467086698
2006-12-28,1.0869676876565926,-0.2257476193317398
2006-12-29,0.4916314035106062,-0.07907080766820229
2007-01-03,-1.482217463475255,0.7098108434674621
2007-01-04,-1.016707300452957,0.604573532004693
2007-01-05,-2.429939556012073,-0.43628681740233155
2007-01-08,0.5138865501529644,0.1792929009238886
2007-01-09,0.6099070055031852,0.0
2007-01-10,-0.42819288822002477,-0.44862514689545385
2007-01-11,0.0659972225316885,-0.58619538449034
2007-01-12,2.508270112828015,-0.4646102283256237
2007-01-16,-0.32221221565551517,0.21556327509366646
2007-01-17,1.0753625266441524,-0.30647637485445856
2007-01-18,-0.608490388427807,0.30647637485445856
2007-01-19,1.1815588337062088,-0.272406915325929
2007-01-22,-0.44543308866389353,0.23835121542030713
2007-01-23,2.37900480290687,-0.6596168402542624
